5,1,75,66,280
3,1,45,21,178
4,1,52,23,200
5,1,41,23,214
3,1,36,28,215
4,2,37,32,201
5,1,50,37,216
3,1,43,30,243
4,2,48,32,202
5,1,55,36,217
3,1,43,25,179
4,2,46,23,203
5,1,54,34,218
3,1,37,25,219
4,2,41,28,204
5,1,52,32,220
6,1,52,33,281
7,2,51,31,183
8,2,55,38,207
6,2,15,9,184
7,2,17,3,185
8,2,11,5,222
6,2,76,60,173
7,2,77,55,186
8,2,74,58,208
6,2,51,34,241
7,2,53,36,225
8,1,56,50,209
6,1,61,48,187
7,1,59,49,188
8,1,57,52,282
6,1,67,55,174
7,1,63,54,189
8,1,65,51,210
6,1,71,57,190
7,1,65,53,191
8,1,65,50,211
6,2,37,30,192
7,2,40,24,193
8,2,31,25,212
6,1,43,34,194
7,2,43,30,262
8,2,38,32,278
6,2,43,34,195
7,2,44,28,263
8,2,40,29,279
6,1,67,55,196
7,2,65,49,197
8,1,64,59,213
6,2,79,68,175
7,1,78,69,198
8,1,76,71,231
6,2,77,61,176
7,2,74,58,199
8,1,70,61,233
7,2,55,41,264
8,2,55,38,254
6,2,80,67,242
7,2,80,68,265
8,2,82,70,280
6,2,48,25,178
7,2,45,29,200
8,1,38,24,214
6,2,34,30,215
7,2,36,28,201
8,2,35,37,216
6,2,37,26,243
7,2,39,30,202
8,2,38,38,217
6,2,36,26,179
7,2,37,28,203
8,2,36,32,218
6,2,36,26,219
7,2,38,27,204
8,2,39,38,220
0,1,57,37,244
1,1,63,45,283
2,1,64,46,284
0,2,18,1,245
1,2,18,1,267
2,2,18,1,285
0,1,75,55,246
1,1,79,57,286
2,1,75,54,287
0,1,59,43,247
1,1,64,48,288
2,1,66,50,289
0,1,37,25,248
0,1,46,34,249
1,1,50,36,269
0,1,46,32,250
1,1,50,36,270
2,1,54,43,290
0,1,66,52,251
1,1,70,57,271
2,1,72,55,291
0,1,75,61,253
1,1,75,61,273
2,1,75,61,292
0,1,61,39,256
1,1,63,45,293
2,1,64,46,294
0,1,81,68,257
1,1,81,68,295
0,1,37,25,258
2,1,37,25,296
0,1,52,37,259
2,1,57,48,297
0,1,48,36,260
0,1,48,37,261
2,1,52,46,298
3,2,63,30,183
4,2,66,37,207
5,1,70,45,221
3,2,14,1,185
4,2,18,-2,222
5,1,18,-4,223
3,2,79,52,186
4,1,77,50,208
5,1,77,52,224
3,2,57,39,225
4,2,61,45,209
5,1,66,55,299
5,1,63,48,300
3,1,41,25,193
4,1,39,27,212
5,1,37,21,227
3,1,45,27,262
4,2,46,30,278
5,1,46,34,228
3,1,48,34,263
4,1,50,34,279
5,1,52,36,229
3,1,63,45,197
4,1,63,54,213
5,1,68,55,230
3,1,75,57,199
4,1,73,61,233
5,1,77,59,234
3,2,59,32,264
4,2,61,39,254
5,1,64,45,255
3,2,75,70,265
5,2,79,70,235
5,4,37,21,236
3,2,41,34,201
4,1,48,39,216
5,1,48,41,237
3,2,48,34,202
4,1,55,37,217
5,1,57,37,238
3,2,45,27,203
4,2,52,30,218
3,2,43,28,204
4,1,50,34,220
5,1,54,34,240
6,2,52,31,183
7,2,53,39,207
8,2,53,48,221
6,2,17,4,185
7,2,18,6,222
8,2,15,6,223
6,2,75,53,186
7,2,74,57,208
8,2,74,55,224
6,2,56,37,225
7,2,58,45,209
6,1,56,50,188
7,1,59,53,282
6,1,64,55,189
7,1,64,51,210
8,1,66,51,299
6,1,65,57,191
7,1,65,51,211
8,1,66,50,300
6,2,39,28,193
7,2,40,27,212
8,2,34,28,227
6,2,43,31,262
7,2,42,34,278
8,2,45,41,228
6,2,43,33,263
7,2,45,30,279
8,2,47,34,229
6,2,67,47,197
7,2,64,58,213
8,1,67,64,230
6,2,78,70,198
6,1,74,59,199
8,1,70,64,234
6,2,57,39,264
7,2,59,41,254
8,2,59,49,255
6,2,80,66,265
7,2,80,68,280
8,2,82,68,235
6,2,51,33,200
7,2,41,27,214
6,2,40,32,201
7,2,40,38,216
8,1,40,41,237
6,2,44,31,202
7,2,47,36,217
6,2,41,29,203
7,2,44,33,218
8,1,44,46,239
6,2,41,28,204
7,2,41,35,220
8,1,42,42,240
0,1,63,43,283
1,1,64,46,284
2,1,64,48,301
0,2,18,5,267
1,2,16,7,285
2,2,12,5,302
0,1,75,55,286
1,1,75,52,287
2,1,73,52,303
0,5,66,52,288
1,5,68,55,289
2,1,70,54,304
2,1,61,46,305
0,1,37,28,268
1,1,54,43,306
0,1,52,36,270
1,1,55,43,290
0,1,70,55,271
1,1,73,57,291
2,2,72,55,307
0,1,77,59,273
1,1,77,59,292
2,1,75,59,308
0,1,61,48,293
1,1,64,48,294
2,1,64,46,309
0,1,81,70,295
1,1,37,25,296
2,4,32,21,310
0,1,52,43,275
2,1,57,46,311
1,1,61,50,297
2,1,63,52,312
0,1,54,43,313
1,1,55,50,298
3,2,68,39,207
4,1,70,45,221
5,1,73,46,244
3,2,18,0,222
4,2,16,-4,223
5,1,18,-6,245
3,2,77,50,208
4,1,77,50,224
5,2,77,46,246
3,2,61,46,209
4,1,64,50,226
5,1,68,57,247
5,1,66,55,314
5,1,63,55,315
3,1,41,28,212
4,1,41,27,227
5,1,39,37,248
3,2,45,28,278
4,1,52,36,228
5,1,55,36,249
3,1,48,36,279
4,1,50,36,229
5,2,55,39,250
3,2,57,50,213
4,1,64,54,230
5,1,66,54,251
5,1,81,66,252
3,1,72,61,233
4,1,72,59,234
3,2,59,36,254
4,1,64,41,255
5,1,66,45,256
3,2,75,70,280
4,1,77,70,235
5,1,79,72,257
3,1,46,23,214
4,4,45,25,236
5,4,41,25,258
3,1,50,37,216
5,1,54,48,316
3,1,55,39,217
4,1,57,43,238
5,1,61,57,259
3,2,50,32,218
5,1,55,50,260
3,1,54,34,220
4,1,50,36,240
5,1,57,50,261
6,2,59,38,207
7,1,60,50,221
8,1,61,55,244
6,2,14,1,222
7,2,17,4,223
8,2,12,4,245
6,2,73,54,208
7,2,73,53,224
8,1,74,53,246
6,2,62,40,209
6,1,61,56,282
7,1,60,53,317
6,1,65,55,210
7,1,66,54,299
8,2,67,51,314
6,1,68,57,211
7,1,66,53,300
8,2,67,50,315
6,2,40,32,212
7,1,34,25,227
6,2,44,34,278
7,2,47,40,228
6,2,47,36,279
7,2,49,37,229
8,1,51,44,250
6,2,63,54,213
7,1,64,63,230
8,2,63,63,251
6,1,77,70,231
6,1,74,60,233
7,2,75,62,234
8,1,74,62,253
6,2,57,39,254
7,1,59,51,255
8,1,60,53,256
6,2,79,66,280
7,2,80,69,235
8,2,83,71,257
6,1,46,29,214
7,4,40,30,236
8,1,41,31,258
6,2,48,41,216
7,1,46,39,237
8,1,48,43,316
6,2,49,37,217
7,1,49,37,238
8,1,52,51,259
6,2,47,34,218
8,1,48,50,260
6,2,46,35,220
7,1,45,33,240
8,2,49,45,261
0,1,64,46,284
1,1,66,46,301
0,2,12,1,285
1,1,10,1,302
2,1,12,9,318
0,1,75,54,287
1,1,73,52,303
2,2,75,52,319
0,5,72,57,289
1,1,70,57,304
2,5,63,41,320
1,1,61,46,305
2,1,63,46,321
1,2,64,50,322
2,2,70,52,323
1,2,61,50,324
2,2,64,52,325
2,1,52,39,326
0,1,54,39,306
2,1,57,45,327
0,1,57,45,290
1,1,63,50,328
2,1,61,48,329
0,1,72,55,291
1,2,73,59,307
2,1,72,55,330
2,2,79,70,331
0,1,79,61,292
1,1,75,61,308
2,1,75,59,332
0,1,63,46,294
1,1,63,46,309
1,4,32,19,310
2,4,32,19,333
0,1,57,48,334
0,1,61,54,297
1,1,63,52,312
0,1,59,52,298
3,1,68,43,221
4,1,75,46,244
5,1,75,48,283
3,2,16,-6,223
4,1,16,-9,245
5,1,14,-9,267
3,1,77,52,224
4,1,75,50,246
5,2,77,50,286
3,1,64,50,226
4,1,68,59,247
5,1,70,61,288
3,1,37,28,227
4,4,39,36,248
5,1,55,43,268
3,1,50,36,228
4,1,57,37,249
5,1,59,39,269
3,1,54,39,229
4,1,57,41,250
5,1,61,50,270
3,1,68,55,230
4,1,68,54,251
5,1,66,55,271
3,1,73,59,234
4,1,73,59,253
3,1,63,43,255
4,1,66,48,256
5,1,68,50,293
3,2,77,70,235
4,1,77,70,257
5,1,79,70,295
3,4,45,23,236
5,4,39,7,274
3,1,54,41,237
5,1,57,50,275
3,1,57,43,238
5,1,64,57,276
3,1,59,39,239
3,1,54,37,240
5,1,57,50,277
6,1,63,46,221
7,1,64,48,244
8,2,66,51,283
6,2,15,0,223
7,1,17,1,245
8,2,8,2,267
6,2,73,54,224
7,2,73,53,246
8,2,74,54,286
6,2,66,53,226
7,1,67,58,247
6,1,59,55,317
7,1,59,53,335
6,1,65,56,299
7,1,65,56,314
6,1,67,58,300
7,1,65,54,315
6,2,36,32,227
7,1,39,32,248
8,1,39,45,268
6,2,49,40,228
7,2,52,42,249
8,1,54,51,269
6,1,49,40,229
7,2,51,39,250
8,1,51,49,270
6,1,68,59,230
7,2,70,61,251
8,2,71,63,271
6,1,76,69,232
7,1,78,71,252
8,2,78,71,272
6,1,75,60,234
6,1,60,50,255
7,1,63,49,256
8,1,66,49,293
6,2,80,68,235
7,2,80,73,257
8,2,82,74,295
6,1,47,33,236
7,4,41,27,258
6,2,50,43,237
7,1,53,48,316
8,1,55,44,275
6,2,54,42,238
7,1,55,54,259
8,1,56,54,276
6,2,51,40,239
7,1,53,50,260
6,2,49,38,240
7,1,51,51,261
8,2,52,46,277
0,1,66,48,301
1,5,63,45,336
2,2,54,36,337
0,1,10,3,302
1,1,12,7,318
2,1,16,3,338
0,1,73,54,303
1,2,77,54,319
2,2,79,54,339
0,1,70,55,304
1,5,63,45,320
2,2,57,41,340
1,2,70,55,323
2,2,72,54,341
1,2,64,54,325
2,2,64,54,342
1,1,55,39,326
1,1,61,46,327
0,1,63,48,328
1,2,61,48,329
0,1,73,57,307
1,1,72,59,330
1,2,77,68,331
0,1,79,59,308
1,1,75,57,332
2,1,73,55,343
0,1,66,48,309
0,4,32,19,310
1,1,36,21,333
1,1,46,32,344
2,1,37,30,345
1,2,52,36,346
2,2,41,32,347
0,1,63,52,348
2,1,43,30,349
1,2,48,30,350
2,2,39,30,351
3,1,70,46,244
4,1,73,48,283
5,1,73,50,284
3,1,14,-11,245
4,1,12,-13,267
5,1,5,-13,285
3,2,77,50,246
4,1,77,50,286
5,1,79,54,287
3,1,66,57,247
4,1,72,59,288
5,1,73,54,289
5,1,59,46,352
5,1,68,52,353
5,1,61,54,354
3,4,41,39,248
5,1,55,34,355
3,1,57,43,249
5,1,63,41,306
3,1,57,46,250
4,1,63,48,270
5,1,64,46,290
3,1,68,54,251
4,1,68,55,271
5,1,68,57,291
5,1,81,66,356
3,1,75,61,253
4,1,73,61,273
5,2,77,57,292
3,1,64,46,256
4,1,66,48,293
5,1,64,50,294
3,4,43,25,258
4,4,43,21,274
5,1,37,14,296
4,1,61,45,275
5,1,66,45,357
4,1,61,50,277
6,1,66,50,244
7,1,65,51,283
8,2,67,53,284
6,1,13,3,245
7,2,13,-1,267
8,2,5,-1,285
6,2,73,56,246
7,2,73,57,286
8,2,76,58,287
7,1,69,62,288
8,1,70,62,289
6,1,61,57,335
7,1,62,46,358
8,2,58,47,352
6,1,63,56,314
7,1,65,59,359
8,1,67,57,353
6,1,64,58,315
7,1,65,58,360
8,1,67,55,354
6,1,39,38,248
7,1,40,47,268
8,2,41,44,355
6,2,52,44,249
7,1,53,51,269
8,2,52,53,306
6,2,50,43,250
7,1,51,51,270
8,2,51,50,290
6,1,71,58,251
7,2,71,62,271
6,2,77,70,252
7,2,79,71,272
8,2,77,70,356
6,2,76,62,253
7,2,78,64,273
8,2,75,63,292
6,1,62,48,256
7,1,66,53,293
8,1,68,54,294
6,1,81,71,257
7,2,80,74,295
8,1,82,72,361
6,4,41,30,258
8,1,35,21,296
6,1,55,54,316
7,1,56,51,275
8,1,56,49,334
6,1,58,56,259
7,1,58,57,276
8,1,59,51,297
6,1,57,54,260
7,1,59,54,313
8,1,61,56,357
6,1,56,51,261
7,1,57,50,277
0,5,63,43,336
1,2,55,37,337
2,1,54,37,362
0,1,9,-2,318
1,1,12,0,338
2,1,18,7,363
0,2,79,55,319
1,2,79,55,339
2,1,75,52,364
1,2,57,41,340
2,1,61,41,365
2,1,61,46,366
0,2,70,55,323
1,2,70,55,341
2,2,66,54,367
0,2,64,55,325
1,2,64,55,342
2,2,63,54,368
0,1,55,41,326
2,2,39,30,369
0,1,61,46,327
2,2,45,34,370
0,1,63,48,329
2,2,45,34,371
1,5,68,57,372
2,1,68,55,373
0,1,77,59,332
1,1,73,59,343
2,1,73,57,374
0,1,68,48,375
2,1,59,43,376
0,1,36,23,333
1,1,36,25,377
2,4,30,16,378
1,1,41,36,345
2,1,46,36,379
1,2,43,36,347
2,1,46,36,380
1,1,45,32,349
2,1,46,32,381
0,2,48,30,350
1,1,41,30,351
3,1,70,46,283
4,1,73,50,284
5,1,72,41,301
3,1,12,-17,267
4,1,10,-17,285
5,1,0,-17,302
3,1,77,50,286
4,1,79,54,287
5,1,82,54,303
3,1,70,57,288
5,1,66,54,322
5,1,70,54,324
4,1,57,34,355
5,1,57,50,382
3,1,61,46,269
4,1,66,46,306
5,1,64,39,383
3,1,63,54,270
4,1,68,54,290
5,1,68,45,328
3,1,72,55,271
4,1,68,57,291
5,1,70,55,307
5,1,81,64,384
3,1,77,59,273
4,1,75,59,292
5,1,77,57,308
3,1,64,48,293
4,1,68,50,294
3,4,43,19,274
4,4,41,23,296
5,4,39,23,310
3,1,61,52,275
5,1,50,32,311
3,1,72,59,276
5,1,55,37,312
3,1,61,48,277
5,1,55,30,385
6,1,67,52,283
7,2,69,52,284
8,1,67,45,301
6,2,11,1,267
7,2,10,-3,285
8,2,4,-4,302
6,2,73,55,286
7,2,76,57,287
8,2,76,61,303
6,2,72,62,288
7,1,71,62,289
6,1,61,44,358
7,1,63,52,352
6,1,65,57,359
7,1,66,57,353
8,2,66,57,322
6,1,66,59,360
7,1,66,56,354
8,2,67,58,324
6,2,53,46,268
7,2,54,44,355
8,2,57,45,382
6,2,57,49,269
7,1,60,51,306
8,1,60,49,383
6,2,57,51,270
7,1,58,48,290
8,1,58,46,328
6,1,72,60,271
7,2,72,63,291
8,2,73,61,307
6,1,79,71,272
7,2,78,71,356
6,1,78,63,273
7,2,77,63,292
6,2,65,51,293
7,2,68,53,294
8,2,68,58,309
6,1,79,73,295
6,2,46,36,274
7,2,38,24,296
8,1,39,30,310
6,1,61,46,275
7,1,64,50,334
8,2,47,35,311
6,1,64,57,276
8,2,53,36,312
6,1,60,57,313
7,1,63,56,357
8,1,52,34,348
6,2,59,49,277
8,2,45,32,385
0,1,61,37,337
1,1,59,37,362
2,5,61,45,386
0,1,14,1,338
1,4,19,10,363
2,1,21,12,387
0,2,79,54,339
1,1,73,54,364
2,2,73,50,388
0,2,61,43,340
1,1,61,43,365
1,1,63,46,366
2,1,61,45,389
0,1,70,55,341
1,1,66,54,367
2,2,70,54,390
0,1,66,55,342
1,1,64,54,368
2,2,66,52,391
1,2,43,32,369
2,1,41,30,392
1,2,45,36,370
2,1,52,36,393
1,2,45,34,371
2,1,52,37,394
0,5,72,59,372
1,1,70,59,373
0,1,75,57,343
1,1,75,57,374
2,1,75,57,395
1,1,57,43,376
2,1,82,72,396
0,1,36,25,377
1,1,30,18,378
2,1,28,18,397
0,1,41,34,345
0,2,45,37,347
0,2,45,34,349
1,1,48,36,381
0,1,41,30,351
3,1,77,52,284
5,1,68,41,336
3,1,9,-15,285
4,1,9,-11,302
5,1,12,0,318
3,1,77,48,287
4,1,81,48,303
5,1,81,52,319
5,2,63,43,320
3,1,61,46,352
4,1,66,52,322
5,1,68,52,323
4,1,66,54,324
5,1,70,52,325
3,1,55,30,355
3,1,64,46,306
4,1,68,48,383
3,1,66,55,290
3,1,73,59,291
5,1,66,54,330
3,1,77,59,292
4,1,77,55,308
5,1,75,57,332
3,1,72,52,294
3,1,37,21,296
4,4,43,27,310
5,4,37,18,333
4,1,55,28,311
5,1,43,36,344
5,1,48,36,346
5,1,48,28,398
4,2,52,25,385
5,1,37,28,350
6,2,72,56,284
7,1,67,49,301
8,2,58,39,336
6,2,7,-5,285
7,2,7,-3,302
8,1,7,13,318
6,2,73,53,287
7,1,74,56,303
8,1,75,55,319
6,2,72,62,289
7,1,67,47,304
8,2,59,44,320
6,1,58,46,352
7,1,61,55,305
6,1,63,54,353
7,1,64,56,322
8,2,64,56,323
6,1,65,57,354
7,1,66,55,324
8,2,65,55,325
6,2,53,41,355
7,1,56,51,382
8,2,52,28,326
6,2,60,51,306
7,2,62,54,383
8,2,51,33,327
6,2,62,53,290
7,2,64,53,328
8,2,50,33,329
6,2,72,62,291
7,2,73,65,307
8,1,72,60,330
6,1,78,68,356
7,1,78,68,384
8,1,77,69,331
6,1,77,61,292
7,2,77,58,308
8,1,76,61,332
6,2,70,55,294
8,2,64,44,375
8,2,81,74,399
6,2,40,23,296
7,2,41,30,310
6,1,68,57,334
7,2,53,33,311
8,1,41,36,344
6,1,69,49,297
7,2,57,36,312
8,2,44,38,346
6,1,67,57,357
8,2,41,35,398
6,1,67,42,298
7,2,52,31,385
8,1,40,37,350
0,1,57,39,362
0,1,18,3,363
1,4,9,5,387
2,4,19,12,400
0,1,75,54,364
1,2,73,54,388
2,1,75,54,401
0,1,61,43,365
0,1,63,45,366
1,1,61,45,389
2,1,59,43,402
0,1,64,54,367
1,2,64,52,390
2,2,64,52,403
0,1,64,54,368
1,2,66,52,391
2,2,64,50,404
0,2,43,28,369
1,1,45,27,392
2,1,43,32,405
0,2,45,32,370
1,1,50,30,393
0,2,46,36,371
1,1,52,36,394
0,1,72,57,373
1,1,72,59,406
2,1,70,59,407
2,1,75,66,408
0,1,75,59,374
1,1,75,57,395
2,1,75,57,409
0,1,57,45,376
1,1,82,72,396
2,1,82,72,410
0,1,34,21,378
1,1,30,19,397
2,4,30,19,411
2,1,39,36,412
0,1,46,34,381
2,1,39,28,413
4,1,66,39,336
5,1,66,45,337
3,1,7,-8,302
4,1,12,-2,318
5,1,16,-6,338
3,1,81,50,303
4,1,81,48,319
5,1,79,48,339
4,2,59,41,320
5,1,63,50,340
5,1,64,41,414
3,1,66,54,322
4,1,68,54,323
5,1,66,54,341
3,1,63,52,324
4,1,68,54,325
5,1,66,54,342
3,1,59,50,382
5,1,41,25,415
3,1,70,52,383
5,1,43,28,416
3,1,70,55,328
5,1,46,34,417
5,1,79,64,418
3,1,75,57,308
4,1,75,59,332
5,1,75,57,343
5,1,57,50,419
5,1,79,70,420
3,4,41,25,310
4,4,45,21,333
5,4,37,9,377
3,1,54,36,311
4,1,37,32,344
5,1,50,41,345
3,2,66,37,312
4,2,48,39,346
5,1,54,43,347
4,2,45,30,398
5,1,52,39,349
3,1,55,25,385
4,1,43,34,350
5,1,50,27,351
6,1,69,52,301
7,2,60,42,336
8,1,52,46,337
6,2,3,-5,302
7,1,3,8,318
8,1,4,6,338
6,2,76,52,303
7,2,78,56,319
8,2,76,56,339
7,2,60,43,320
8,1,59,52,340
6,1,58,51,305
7,1,59,56,321
8,2,58,50,414
6,1,63,55,322
7,1,64,58,323
8,2,63,55,341
6,1,68,57,324
7,1,68,57,325
8,2,68,55,342
6,1,56,52,382
7,1,54,29,326
8,2,38,31,415
6,1,63,55,383
7,1,58,32,327
8,2,40,35,416
6,2,65,55,328
7,2,60,32,329
8,1,43,33,417
6,1,71,63,307
7,1,71,59,330
8,2,71,62,372
8,1,76,70,418
6,1,77,60,308
7,2,77,61,332
8,2,75,62,343
6,2,69,59,309
8,1,46,43,419
7,1,81,73,399
8,2,80,73,420
6,1,45,30,310
8,1,39,31,377
6,2,57,31,311
7,2,43,37,344
8,1,43,40,345
6,2,57,38,312
7,2,51,39,346
8,1,49,46,347
7,2,47,34,398
8,1,44,42,349
6,2,56,31,385
7,2,46,35,350
8,1,48,43,351
1,5,64,52,421
2,5,66,52,422
0,2,10,0,387
1,4,19,1,400
2,4,23,18,423
0,2,75,52,388
1,1,73,52,401
2,1,72,48,424
0,5,63,46,425
1,5,66,54,426
2,5,66,48,427
0,1,59,43,389
1,1,57,43,402
2,2,57,45,428
0,1,64,52,390
1,1,64,52,403
2,1,63,48,429
0,1,63,52,391
1,1,63,50,404
2,1,61,48,430
0,1,45,30,392
0,1,46,32,393
0,1,48,36,394
0,1,72,61,406
1,1,70,61,407
1,2,77,57,409
2,1,75,61,431
0,1,82,72,396
1,1,82,72,410
2,1,82,72,432
0,4,28,21,397
1,4,27,14,411
2,4,23,16,433
1,1,39,36,413
2,1,45,36,434
3,1,68,39,336
4,1,70,45,337
5,1,72,52,362
3,2,9,-8,318
4,1,14,-8,338
5,1,12,-9,363
3,1,81,48,319
4,1,79,48,339
5,2,77,50,364
3,2,61,43,320
4,1,63,50,340
5,1,64,55,365
4,1,63,45,414
5,1,59,41,366
3,1,68,54,323
4,1,66,52,341
5,1,66,50,367
3,1,66,54,325
4,1,66,52,342
5,1,66,50,368
4,2,41,27,415
5,1,43,32,369
4,1,41,28,416
5,1,54,34,370
4,1,43,36,417
5,1,54,41,371
4,1,70,59,372
5,1,81,66,435
3,1,70,54,332
5,1,59,48,376
4,1,79,70,420
3,4,43,16,333
4,4,39,12,377
5,1,34,9,378
3,1,37,32,344
4,1,46,39,345
3,2,55,37,346
4,1,55,43,347
5,1,55,43,380
3,1,50,28,398
4,1,52,36,349
3,2,43,34,350
4,1,50,30,351
6,2,61,52,336
7,2,64,43,337
8,1,54,53,362
6,2,8,1,318
7,1,8,-2,338
8,2,5,-5,363
6,2,76,57,319
7,2,76,56,339
8,2,77,54,364
6,2,65,45,320
7,2,61,50,340
6,1,59,50,321
7,1,61,46,414
8,2,58,43,366
6,1,66,55,323
7,1,68,55,341
8,2,69,49,367
6,1,70,58,325
7,1,73,56,342
8,2,71,49,368
6,2,51,31,326
7,2,39,29,415
8,1,40,31,369
6,2,60,35,327
7,2,42,33,416
8,1,46,41,370
6,2,59,39,329
7,2,44,31,417
8,1,45,36,371
7,1,71,64,372
7,2,78,69,418
8,2,76,71,435
6,1,76,63,332
7,1,75,62,343
6,1,64,54,375
7,2,57,41,419
7,2,80,73,420
8,2,81,74,436
7,1,39,29,377
8,2,31,19,378
6,1,42,32,344
7,1,44,39,345
6,2,50,39,346
7,1,49,43,347
6,2,45,33,398
7,1,47,38,349
6,2,44,37,350
7,1,47,42,351
8,1,46,39,437
1,5,66,52,422
2,5,66,52,438
0,4,18,7,400
1,4,27,21,423
2,4,25,18,439
0,1,72,50,401
2,2,63,43,440
0,5,66,57,426
1,5,70,55,427
2,5,61,43,441
0,1,59,39,402
1,2,61,37,428
2,2,61,39,442
0,1,64,48,403
1,1,63,46,429
2,2,64,48,443
0,1,63,46,404
1,1,61,46,430
2,2,61,46,444
0,1,72,59,407
1,1,66,52,445
0,1,82,72,410
1,1,82,72,432
0,4,25,16,411
1,4,21,12,433
2,4,23,14,446
2,1,36,25,447
5,1,73,52,386
3,1,12,-4,338
4,1,19,12,363
5,1,27,16,387
3,1,73,48,339
4,2,75,46,364
5,2,73,46,388
3,1,61,52,340
3,1,63,43,414
4,1,59,39,366
5,1,59,41,389
3,1,64,52,341
4,1,68,50,367
5,2,64,48,390
3,1,66,52,342
4,1,64,50,368
5,2,63,52,391
3,2,39,27,415
3,1,41,32,416
5,1,64,45,393
3,2,46,37,417
5,1,64,52,394
3,1,72,57,372
4,1,70,57,373
5,1,73,57,406
4,1,77,63,374
5,1,66,50,448
3,4,39,16,377
4,4,32,10,378
5,4,27,-9,397
3,1,52,45,345
5,1,50,36,449
3,1,57,50,347
5,1,59,39,450
5,1,43,27,451
6,1,60,50,337
7,1,60,57,362
8,1,63,54,386
6,1,10,3,338
7,2,13,7,363
8,1,14,21,387
6,2,73,52,339
7,2,75,53,364
8,2,69,53,388
6,2,61,55,340
6,1,59,43,414
7,1,61,43,366
8,2,54,40,389
6,1,66,54,341
7,1,66,47,367
8,2,66,50,390
6,1,70,56,342
7,1,72,47,368
8,2,66,50,391
6,2,38,32,415
7,1,39,41,369
8,1,38,50,392
6,2,44,35,416
7,1,44,46,370
8,1,46,54,393
6,2,44,36,417
7,1,44,45,371
8,2,44,52,394
6,2,72,61,372
7,2,71,63,373
8,2,73,65,406
6,1,77,69,418
6,1,76,63,343
8,1,78,68,395
6,1,55,46,419
7,1,55,48,376
8,1,57,56,448
6,1,80,68,420
7,1,81,73,436
6,2,40,29,377
7,4,29,19,378
8,1,22,8,397
6,1,50,42,345
7,1,53,42,379
8,1,49,37,449
6,2,50,43,347
7,1,51,46,380
8,1,51,40,450
6,2,47,44,349
7,1,48,49,381
6,1,48,41,351
8,1,40,33,451
0,1,64,50,422
2,2,45,32,452
0,4,25,19,423
1,4,25,14,439
2,4,18,-2,453
0,2,70,43,424
1,2,66,45,440
2,2,68,45,454
0,5,66,45,427
2,2,46,34,455
0,2,61,43,428
1,2,63,45,442
2,2,63,45,456
0,2,70,50,429
1,2,70,50,443
2,2,70,52,457
0,2,68,50,430
1,2,68,50,444
2,2,68,52,458
2,2,57,43,459
0,1,82,72,432
0,4,18,12,433
1,4,25,14,446
2,4,25,19,460
1,1,37,27,461
2,1,34,28,462
1,4,34,25,463
2,1,36,25,464
1,1,43,28,465
2,1,37,28,466
1,4,30,23,447
2,4,30,23,467
4,1,75,54,386
5,1,73,45,421
3,1,16,10,363
4,4,25,18,387
5,1,32,14,400
3,2,73,45,364
4,1,72,46,388
5,1,72,41,401
3,1,70,55,365
3,2,59,37,366
4,1,61,48,389
5,1,64,41,402
3,1,68,50,367
4,1,72,48,390
5,1,73,48,403
3,1,68,52,368
4,1,68,55,391
5,1,70,54,404
4,1,64,52,394
3,1,68,59,373
4,1,66,52,448
5,1,70,57,468
3,1,77,70,436
5,2,77,70,410
3,4,36,21,378
4,4,28,9,397
5,1,27,16,411
5,4,43,23,413
6,2,62,56,362
6,2,10,9,363
7,1,11,15,387
8,4,10,14,400
6,2,72,53,364
7,2,72,54,388
8,2,76,45,401
6,1,64,55,365
6,1,58,38,366
7,1,60,47,389
8,2,63,49,402
6,1,66,54,367
7,1,66,54,390
8,2,67,53,403
6,1,71,56,368
7,1,73,55,391
8,2,76,52,404
6,1,46,42,369
7,1,46,38,392
8,1,45,38,405
6,1,50,48,370
7,1,50,46,393
8,1,53,49,469
6,1,50,49,371
7,1,52,45,394
6,1,71,62,373
8,1,73,67,407
8,2,80,74,408
6,1,78,64,374
7,1,79,67,395
6,1,60,51,376
7,1,62,53,448
8,1,62,56,468
6,1,79,70,436
6,2,33,22,378
7,4,25,2,397
8,2,21,7,411
7,1,45,36,449
6,1,48,39,380
7,2,47,38,450
6,1,48,42,381
7,1,48,38,470
7,1,42,31,451
1,1,45,32,452
2,2,46,30,471
0,4,27,14,439
1,4,14,3,453
2,4,18,9,472
0,2,68,45,440
1,2,66,45,454
2,2,66,43,473
1,2,43,28,455
2,2,48,34,474
0,2,61,43,442
1,2,61,45,456
2,1,57,41,475
0,2,72,50,443
1,2,70,52,457
2,1,66,52,476
0,2,70,50,444
1,2,66,52,458
2,1,63,52,477
2,4,39,28,478
2,1,46,36,479
2,1,46,36,480
0,5,70,45,481
1,2,61,43,459
2,1,59,43,482
2,1,54,36,483
0,4,23,10,446
1,4,25,18,460
2,4,27,18,484
0,4,30,25,461
1,1,34,25,462
2,1,39,28,485
0,4,32,25,463
1,1,32,25,464
2,1,39,28,486
0,1,39,27,465
1,1,34,27,466
2,1,37,28,487
0,1,27,19,447
1,1,30,21,467
2,1,37,28,488
3,4,19,16,387
4,4,32,23,400
5,4,28,9,423
3,2,72,45,388
4,1,70,39,401
5,2,63,39,424
5,1,46,30,427
3,2,61,43,389
4,1,63,37,402
5,2,61,37,428
