source,flight,scheduled_departure,actual_departure,departure_gate,scheduled_arrival,actual_arrival,arrival_gate,attr9,attr10,attr11
0,83,11,415,426,11,475,460,,,10754
0,84,11,415,,11,475,,,,10755
0,87,11,415,,11,489,,,,10758
0,88,11,415,,11,555,,,,10759
0,86,11,415,,11,565,,,,10757
0,85,11,415,,11,725,,,,10756
0,89,11,419,433,11,634,592,,,10760
0,90,11,420,521,11,495,577,,,10761
0,91,11,420,428,11,500,481,,,10762
0,103,11,420,,11,509,,,,10776
0,99,11,420,,11,516,,,,10771
0,102,11,420,,11,516,,,,10772
0,104,11,420,,11,557,,,,10777
0,105,11,420,427,11,570,534,,,10773
0,92,11,420,,11,595,,,,10763
0,93,11,420,,11,595,,,,10764
0,100,11,420,,11,607,,,,10769
0,94,11,420,434,11,625,628,,,10765
0,101,11,420,,11,630,,,,10774
0,107,11,420,,11,635,,,,10778
0,1385,11,420,,11,640,,,,10770
0,95,11,420,,11,675,,,,10766
0,108,11,420,449,11,789,774,,,10775
0,96,11,420,,11,925,,,,10767
0,97,11,420,,11,930,,,,10768
0,109,11,425,437,11,495,475,,,10779
0,114,11,425,,11,520,,,,10782
0,110,11,425,,11,585,,,,10780
0,111,11,425,430,11,615,594,,,10781
0,112,11,425,,11,631,,,,10784
0,113,11,425,,11,682,,,,10783
0,115,11,426,,11,593,,,,10785
0,116,11,427,,11,510,,,,10786
0,117,11,427,,11,515,,,,10787
0,118,11,429,,11,636,,,,10788
0,123,11,430,,11,533,,,,10793
0,119,11,430,446,11,575,549,,,10789
0,120,11,430,,11,580,,,,10790
0,121,11,430,473,11,645,635,,,10791
0,122,11,430,,11,930,,,,10792
0,125,11,433,,11,542,,,,10794
0,126,11,435,447,11,635,633,,,10795
0,128,11,435,,11,694,,,,10799
0,127,11,435,441,11,695,655,,,10796
0,132,11,440,477,11,515,518,,,10801
0,134,11,440,,11,609,,,,10803
0,133,11,440,,11,635,,,,10802
0,138,11,445,,11,517,,,,10807
0,137,11,445,,11,608,,,,10806
0,136,11,445,480,11,670,668,,,10805
0,139,11,450,,11,480,,,,10808
0,145,11,450,,11,530,,,,10813
0,142,11,450,,11,541,,,,10810
0,1477,11,450,,11,582,,,,10815
0,1386,11,450,454,11,584,548,,,10814
0,146,11,450,,11,643,,,,10816
0,141,11,450,,11,673,,,,10811
0,140,11,450,461,11,685,679,,,10809
0,1478,11,453,,11,482,,,,10817
0,151,11,455,,11,550,,,,10821
0,148,11,455,,11,583,,,,10819
0,147,11,455,466,11,600,571,,,10818
0,1533,11,455,,11,672,,,,10822
0,153,11,459,,11,675,,,,10823
0,154,11,460,475,11,665,641,,,10824
0,167,11,460,,11,689,,,,10825
0,155,11,462,,11,485,,,,10826
0,161,11,465,,11,523,,,,10832
0,159,11,465,,11,533,,,,10833
0,1415,11,465,485,11,545,547,,,10827
0,156,11,465,478,11,570,556,,,10828
0,157,11,465,,11,585,,,,10829
0,160,11,465,,11,644,,,,10831
0,158,11,465,488,11,690,683,,,10830
0,162,11,465,493,11,958,968,,,10834
0,164,11,467,,11,676,,,,10835
0,165,11,468,481,11,605,588,,,10836
0,1315,11,469,,11,480,,,,10837
0,168,11,470,,11,785,,,,10838
0,171,11,473,491,11,819,802,,,10840
0,172,11,475,,11,595,,,,10841
0,173,11,475,,11,665,,,,10842
0,174,11,479,,11,624,,,,10843
0,177,11,480,,11,571,,,,10846
0,180,11,480,,11,571,,,,10849
0,1479,11,480,,11,571,,,,10850
0,175,11,480,,11,580,,,,10844
0,178,11,480,,11,626,,,,10847
0,179,11,480,497,11,715,653,,,10848
0,176,11,480,,11,840,,,,10845
0,1480,11,483,,11,566,,,,10852
0,186,11,485,,11,659,,,,10857
0,182,11,485,,11,685,,,,10853
0,184,11,485,,11,695,,,,10855
0,185,11,485,,11,695,,,,10856
0,183,11,485,,11,990,,,,10854
0,187,11,485,495,11,990,931,,,10858
0,189,11,490,,11,619,,,,10860
0,191,11,490,,11,649,,,,10862
0,188,11,490,,11,660,,,,10859
0,190,11,490,,11,662,,,,10861
0,194,11,495,,11,558,,,,10865
0,196,11,495,,11,629,,,,10866
0,192,11,495,512,11,670,670,,,10863
0,193,11,495,512,11,775,764,,,10864
0,195,11,497,,11,608,,,,10868
0,201,11,500,,11,615,,,,10870
0,200,11,500,514,11,799,781,,,10871
0,199,11,500,,11,805,,,,10869
0,1125,11,500,,11,870,,,,10872
0,203,11,505,524,11,670,668,,,10874
0,204,11,505,,11,855,,,,10875
0,205,11,505,,11,865,,,,10876
0,1482,11,506,,11,632,,,,10877
0,208,11,509,,11,564,,,,10878
0,215,11,510,,11,611,,,,10884
0,207,11,510,,11,619,,,,10885
0,206,11,510,,11,619,,,,10886
0,209,11,510,,11,620,,,,10879
0,210,11,510,,11,675,,,,10880
0,211,11,510,532,11,675,674,,,10881
0,212,11,510,,11,685,,,,10882
0,214,11,510,,11,709,,,,10887
0,213,11,510,536,11,710,727,,,10883
0,218,11,515,,11,622,,,,10891
0,219,11,515,,11,622,,,,10894
0,216,11,515,,11,640,,,,10888
0,220,11,515,,11,690,,,,10889
0,217,11,515,526,11,710,684,,,10890
0,221,11,515,,11,1015,,,,10892
0,222,11,515,,11,1035,,,,10893
0,223,11,516,526,11,832,817,,,10895
0,1191,11,520,533,11,615,608,,,10896
0,226,11,520,,11,623,,,,10898
0,224,11,520,,11,654,,,,10899
0,1127,11,520,,11,680,,,,10897
0,1187,11,520,,11,1019,,,,10901
0,227,11,522,,11,595,,,,10903
0,228,11,522,,11,683,,,,10902
0,230,11,525,535,11,590,581,,,10905
0,231,11,525,,11,618,,,,10906
0,232,11,525,534,11,618,593,,,10907
0,233,11,525,,11,680,,,,10908
0,234,11,525,,11,735,,,,10909
0,236,11,527,,11,1023,,,,10910
0,237,11,528,,11,835,,,,10911
0,241,11,530,,11,684,,,,10916
0,242,11,530,549,11,684,666,,,10915
0,239,11,530,537,11,690,679,,,10913
0,240,11,530,545,11,710,678,,,10914
0,244,11,530,,11,781,,,,10917
0,246,11,531,,11,736,,,,10919
0,247,11,535,,11,640,,,,10920
0,248,11,535,,11,695,,,,10921
0,250,11,535,,11,803,,,,10923
0,251,11,535,553,11,803,796,,,10924
0,254,11,539,,11,623,,,,10927
0,1389,11,540,,11,632,,,,10936
0,258,11,540,,11,637,,,,10930
0,259,11,540,550,11,637,613,,,10933
0,261,11,540,,11,643,,,,10931
0,263,11,540,,11,688,,,,10935
0,257,11,540,,11,700,,,,10932
0,260,11,540,,11,738,,,,10934
0,255,11,540,551,11,745,731,,,10928
0,256,11,540,,11,1005,,,,10929
0,264,11,542,,11,905,,,,10937
0,266,11,545,,11,670,,,,10939
0,269,11,545,,11,713,,,,10941
0,267,11,545,587,11,755,763,,,10940
0,272,11,550,566,11,612,594,,,10944
0,270,11,550,564,11,735,728,,,10942
0,271,11,550,593,11,765,781,,,10943
0,1509,11,555,563,11,606,584,,,10948
0,273,11,555,636,11,645,692,,,10945
0,275,11,555,,11,738,,,,10947
0,274,11,555,,11,1010,,,,10946
0,277,11,560,,11,680,,,,10950
0,279,11,562,571,11,668,647,,,10952
0,280,11,565,,11,670,,,,10953
0,281,11,565,,11,705,,,,10954
0,1483,11,566,,11,635,,,,10956
0,284,11,567,,11,640,,,,10958
0,285,11,569,,11,625,,,,10959
0,286,11,570,,11,665,,,,10960
0,292,11,570,,11,716,,,,10965
0,293,11,570,,11,716,,,,10966
0,287,11,570,,11,750,,,,10961
0,1128,11,570,576,11,830,810,,,10962
0,288,11,570,,11,884,,,,10964
0,1484,11,571,,11,672,,,,10967
0,291,11,574,,11,680,,,,10968
0,294,11,575,,11,645,,,,10969
0,1485,11,575,585,11,715,687,,,10970
0,1206,11,585,635,11,765,795,,,10971
0,296,11,585,,11,796,,,,10973
0,297,11,585,,11,889,,,,10972
0,300,11,590,,11,675,,,,10974
0,1130,11,590,603,11,830,825,,,10975
0,302,11,590,,11,965,,,,10976
0,304,11,592,,11,960,,,,10977
0,305,11,595,,11,685,,,,10980
0,306,11,595,,11,685,,,,10981
0,307,11,595,607,11,780,763,,,10982
0,308,11,595,,11,798,,,,10985
0,309,11,595,,11,962,,,,10983
0,310,11,595,,11,1013,,,,10984
0,312,11,600,,11,701,,,,10989
0,314,11,600,,11,793,,,,10987
0,313,11,600,605,11,793,761,,,10988
0,337,11,605,,11,635,,,,10993
0,318,11,605,,11,693,,,,10994
0,316,11,605,649,11,770,776,,,10991
0,316,11,605,649,11,770,804,,,10991
0,317,11,605,,11,905,,,,10992
0,319,11,607,,11,936,,,,10995
0,324,11,610,,11,727,,,,10998
0,323,11,610,619,11,805,796,,,10997
0,327,11,610,618,11,835,800,,,11001
0,326,11,610,,11,957,,,,11000
0,328,11,611,,11,733,,,,11002
0,1131,11,615,,11,710,,,,11003
0,329,11,615,640,11,730,724,,,11004
0,330,11,615,,11,859,,,,11005
0,331,11,620,,11,715,,,,11007
0,332,11,620,,11,785,,,,11008
0,335,11,620,,11,872,,,,11012
0,334,11,620,,11,990,,,,11010
0,340,11,625,637,11,770,740,,,11013
0,338,11,625,,11,826,,,,11014
0,339,11,625,,11,1124,,,,11015
0,341,11,627,,11,731,,,,11016
0,343,11,630,,11,760,,,,11018
0,347,11,630,,11,783,,,,11022
0,344,11,630,,11,805,,,,11019
0,345,11,630,645,11,825,807,,,11020
0,348,11,632,,11,972,,,,11023
0,349,11,635,,11,825,,,,11024
0,351,11,635,,11,830,,,,11025
0,352,11,637,,11,850,,,,11026
0,353,11,637,,11,850,,,,11027
0,355,11,639,,11,679,,,,11028
0,357,11,640,,11,775,,,,11030
0,362,11,640,,11,775,,,,11035
0,358,11,640,649,11,810,782,,,11031
0,359,11,640,,11,885,,,,11033
0,360,11,640,657,11,899,890,,,11032
0,361,11,640,,11,1123,,,,11034
0,365,11,645,659,11,785,790,,,11037
0,366,11,645,,11,815,,,,11038
0,1133,11,645,,11,825,,,,11039
0,367,11,645,,11,860,,,,11040
0,372,11,645,,11,904,,,,11044
0,369,11,645,,11,917,,,,11041
0,370,11,645,,11,925,,,,11042
0,373,11,648,,11,730,,,,11045
0,374,11,650,,11,690,,,,11046
0,375,11,650,,11,745,,,,11048
0,376,11,651,,11,739,,,,11049
0,377,11,655,,11,750,,,,11050
0,379,11,660,670,11,795,761,,,11051
0,380,11,660,,11,1125,,,,11052
0,382,11,663,,11,831,,,,11054
0,383,11,665,,11,1017,,,,11055
0,363,11,667,,11,930,,,,11056
0,384,11,670,,11,740,,,,11057
0,392,11,675,,11,743,,,,11064
0,388,11,675,,11,780,,,,11061
0,1390,11,675,,11,802,,,,11065
0,389,11,675,,11,820,,,,11062
0,393,11,675,,11,850,,,,11066
0,1391,11,680,,11,806,,,,11070
0,396,11,680,,11,815,,,,11069
0,398,11,680,,11,819,,,,11071
0,407,11,685,,11,773,,,,11080
0,400,11,685,,11,785,,,,11073
0,402,11,685,,11,890,,,,11075
0,404,11,685,,11,900,,,,11081
0,401,11,685,,11,1045,,,,11074
0,1430,11,689,,11,745,,,,11083
0,410,11,689,,11,782,,,,11084
0,416,11,690,,11,764,,,,11090
0,412,11,690,,11,765,,,,11085
0,1135,11,690,,11,770,,,,11086
0,415,11,690,,11,814,,,,11089
0,413,11,690,,11,845,,,,11087
0,417,11,694,,11,855,,,,11091
0,419,11,695,709,11,865,852,,,11093
0,420,11,695,713,11,870,846,,,11094
0,1136,11,695,,11,905,,,,11096
0,426,11,695,702,11,1068,1054,,,11097
0,427,11,696,,11,705,,,,11101
0,432,11,700,,11,875,,,,11107
0,430,11,700,,11,882,,,,11105
0,433,11,700,,11,882,,,,11104
0,431,11,700,,11,1152,,,,11106
0,436,11,705,,11,794,,,,11110
0,434,11,705,,11,840,,,,11108
0,435,11,705,,11,930,,,,11109
0,437,11,705,,11,1199,,,,11111
0,440,11,710,,11,773,,,,11114
0,438,11,710,,11,865,,,,11112
0,441,11,710,,11,867,,,,11115
0,439,11,710,,11,950,,,,11113
0,442,11,711,,11,1025,,,,11116
0,446,11,715,,11,830,,,,11121
0,443,11,715,,11,835,,,,11117
0,1137,11,715,,11,875,,,,11118
0,444,11,715,,11,885,,,,11119
0,445,11,715,,11,1097,,,,11120
0,448,11,719,,11,830,,,,11123
0,1488,11,720,,11,814,,,,11129
0,456,11,720,,11,825,,,,11131
0,449,11,720,,11,860,,,,11124
0,454,11,720,,11,880,,,,11132
0,457,11,720,,11,880,,,,11133
0,455,11,720,,11,904,,,,11134
0,451,11,720,732,11,915,898,,,11126
0,452,11,720,,11,930,,,,11127
0,458,11,720,,11,991,,,,11130
0,461,11,721,,11,836,,,,11135
0,459,11,725,733,11,785,789,,,11136
0,460,11,725,,11,840,,,,11137
0,1489,11,725,727,11,865,831,,,11138
0,462,11,725,,11,1078,,,,11139
0,464,11,730,,11,855,,,,11141
0,465,11,730,,11,910,,,,11142
0,466,11,730,740,11,915,905,,,11143
0,1393,11,735,,11,835,,,,11151
0,468,11,735,,11,885,,,,11145
0,471,11,735,,11,905,,,,11148
0,472,11,735,,11,915,,,,11149
0,473,11,735,,11,915,,,,11150
0,470,11,735,,11,1245,,,,11147
0,475,11,740,,11,812,,,,11154
0,1395,11,740,,11,816,,,,11155
0,476,11,740,,11,830,,,,11153
0,474,11,740,,11,840,,,,11152
0,479,11,745,,11,813,,,,11157
0,480,11,745,,11,840,,,,11158
0,481,11,745,,11,908,,,,11159
0,478,11,745,,11,1250,,,,11156
0,482,11,748,,11,864,,,,11160
0,483,11,750,,11,780,,,,11161
0,484,11,750,762,11,840,821,,,11162
0,492,11,750,,11,860,,,,11168
0,493,11,750,,11,860,,,,11169
0,485,11,750,,11,865,,,,11163
0,490,11,750,,11,896,,,,11172
0,486,11,750,,11,910,,,,11164
0,487,11,750,,11,940,,,,11165
0,488,11,750,,11,945,,,,11166
0,491,11,750,,11,1064,,,,11171
0,495,11,750,,11,1064,,,,11173
0,489,11,750,,11,1260,,,,11167
0,498,11,755,,11,850,,,,11176
0,499,11,755,,11,925,,,,11177
0,505,11,760,,11,832,,,,11182
0,502,11,760,,11,855,,,,11179
0,503,11,760,764,11,925,912,,,11180
0,501,11,760,,11,939,,,,11183
0,506,11,760,,11,1000,,,,11184
0,1396,11,765,831,11,830,873,,,11187
0,509,11,765,,11,865,,,,11188
0,510,11,765,,11,895,,,,11190
0,511,11,768,,11,845,,,,11191
0,514,11,770,,11,895,,,,11194
0,1140,11,770,,11,1264,,,,11196
0,516,11,771,,11,832,,,,11197
0,517,11,773,,11,1057,,,,11198
0,518,11,775,789,11,930,920,,,11199
0,1491,11,776,,11,864,,,,11201
0,521,11,778,792,11,952,951,,,11203
0,523,11,780,796,11,875,868,,,11205
0,528,11,780,,11,882,,,,11208
0,524,11,780,,11,935,,,,11206
0,525,11,780,,11,945,,,,11207
0,526,11,780,,11,953,,,,11209
0,529,11,785,796,11,875,863,,,11210
0,530,11,785,803,11,1290,1277,,,11211
0,536,11,790,803,11,840,826,,,11214
0,538,11,790,,11,882,,,,11216
0,543,11,790,,11,882,,,,11222
0,532,11,790,,11,1015,,,,11218
0,534,11,790,,11,1015,,,,11219
0,537,11,790,,11,1090,,,,11215
0,544,11,792,,11,895,,,,11224
0,1492,11,792,,11,898,,,,11223
0,552,11,795,,11,876,,,,11226
0,549,11,795,,11,892,,,,11227
0,547,11,795,,11,934,,,,11232
0,548,11,795,,11,958,,,,11228
0,553,11,795,,11,999,,,,11233
0,554,11,800,,11,883,,,,11234
0,555,11,800,,11,1155,,,,11235
0,557,11,805,,11,870,,,,11236
0,558,11,805,,11,910,,,,11237
0,559,11,805,,11,920,,,,11238
0,562,11,806,,11,990,,,,11241
0,1493,11,809,,11,1000,,,,11244
0,566,11,810,879,11,950,1003,,,11245
0,567,11,810,,11,1015,,,,11246
0,570,11,813,,11,991,,,,11247
0,572,11,815,,11,986,,,,11249
0,571,11,815,,11,1015,,,,11248
0,573,11,817,,11,870,,,,11250
0,576,11,820,,11,855,,,,11253
0,577,11,820,,11,1175,,,,11254
0,585,11,825,,11,507,,,,11259
0,587,11,827,,11,865,,,,11261
0,584,11,828,,11,1033,,,,11262
0,588,11,830,,11,951,,,,11264
0,1494,11,832,851,11,1304,1285,,,11265
0,590,11,835,,11,900,,,,11266
0,1142,11,835,,11,910,,,,11267
0,591,11,835,,11,940,,,,11268
0,592,11,835,,11,950,,,,11269
0,595,11,835,,11,960,,,,11273
0,597,11,835,,11,960,,,,11271
0,593,11,835,850,11,1030,1014,,,11270
0,596,11,835,,11,1193,,,,11274
0,598,11,837,,11,970,,,,11275
0,1143,11,840,856,11,955,938,,,11276
0,599,11,840,,11,965,,,,11277
0,602,11,840,,11,1005,,,,11281
0,603,11,840,,11,1007,,,,11282
0,1144,11,840,,11,1015,,,,11278
0,601,11,840,,11,1085,,,,11280
0,604,11,840,,11,1330,,,,11283
0,606,11,841,,11,890,,,,11284
0,1495,11,845,,11,985,,,,11285
0,607,11,845,,11,1020,,,,11286
0,1496,11,846,,11,982,,,,11287
0,608,11,848,,11,1003,,,,11288
0,609,11,849,,11,959,,,,11289
0,610,11,850,,11,1020,,,,11290
0,611,11,850,,11,1120,,,,11291
0,612,11,850,,11,1230,,,,11292
0,613,11,850,,11,1315,,,,11293
0,616,11,855,,11,1058,,,,11296
0,615,11,855,,11,1165,,,,11295
0,617,11,860,,11,940,,,,11297
0,621,11,865,,11,965,,,,11302
0,620,11,865,,11,1035,,,,11300
0,624,11,865,,11,1084,,,,11301
0,625,11,869,,11,1059,,,,11303
0,632,11,870,,11,959,,,,11307
0,633,11,870,,11,959,,,,11305
0,622,11,870,,11,960,,,,11308
0,623,11,870,,11,960,,,,11306
0,628,11,870,,11,1027,,,,11311
0,636,11,870,,11,1052,,,,11313
0,630,11,870,,11,1052,,,,11314
0,627,11,870,,11,1055,,,,11304
0,637,11,870,,11,1092,,,,11315
0,638,11,870,,11,1095,,,,11316
0,631,11,870,,11,1143,,,,11317
0,639,11,870,,11,1143,,,,11318
0,640,11,874,,11,933,,,,11320
0,642,11,874,881,11,995,970,,,11321
0,641,11,874,,11,1370,,,,11319
0,646,11,875,,11,950,,,,11325
0,643,11,875,,11,965,,,,11322
0,647,11,880,,11,960,,,,11326
0,652,11,880,,11,965,,,,11331
0,649,11,880,,11,1095,,,,11328
0,654,11,880,,11,1188,,,,11330
0,650,11,880,,11,1240,,,,11329
0,656,11,881,,11,1014,,,,11333
0,657,11,881,,11,1014,,,,11334
0,658,11,884,,11,1220,,,,11335
0,661,11,885,,11,1053,,,,11338
0,660,11,885,,11,1165,,,,11337
0,662,11,887,,11,1036,,,,11339
0,1497,11,889,,11,974,,,,11340
0,663,11,890,,11,990,,,,11341
0,664,11,890,,11,1000,,,,11342
0,1400,11,890,,11,1003,,,,11343
0,666,11,892,,11,975,,,,11345
0,667,11,893,,11,1008,,,,11347
0,668,11,893,,11,1008,,,,11346
0,671,11,895,,11,979,,,,11350
0,674,11,895,,11,1009,,,,11352
0,675,11,895,,11,1013,,,,11353
0,672,11,895,,11,1020,,,,11354
0,670,11,895,,11,1028,,,,11349
0,669,11,895,,11,1075,,,,11348
0,681,11,900,,11,994,,,,11361
0,678,11,900,,11,1000,,,,11357
0,679,11,900,,11,1050,,,,11358
0,680,11,900,,11,1405,,,,11359
0,682,11,905,,11,970,,,,11362
0,683,11,905,,11,1040,,,,11363
0,684,11,905,,11,1065,,,,11364
0,689,11,905,,11,1069,,,,11366
0,686,11,905,,11,1082,,,,11367
0,685,11,905,,11,1110,,,,11365
0,687,11,905,,11,1151,,,,11369
0,688,11,905,,11,1274,,,,11370
0,1147,11,910,,11,1000,,,,11372
0,692,11,910,928,11,1065,1045,,,11373
0,696,11,914,,11,1014,,,,11377
0,702,11,915,,11,991,,,,11385
0,699,11,915,,11,1045,,,,11380
0,705,11,915,,11,1051,,,,11386
0,700,11,915,,11,1080,,,,11381
0,701,11,915,,11,1090,,,,11382
0,703,11,915,,11,1107,,,,11383
0,704,11,915,,11,1107,,,,11384
0,709,11,920,,11,1035,,,,11389
0,710,11,920,,11,1100,,,,11390
0,711,11,920,,11,1105,,,,11391
0,714,11,925,,11,1006,,,,11394
0,716,11,927,,11,1025,,,,11395
0,717,11,929,,11,1114,,,,11396
0,719,11,929,,11,1114,,,,11397
0,718,11,929,,11,1119,,,,11398
0,722,11,930,,11,1029,,,,11400
0,713,11,930,947,11,1080,1047,,,11401
0,725,11,935,,11,1010,,,,11404
0,726,11,935,,11,1120,,,,11405
0,730,11,935,,11,1135,,,,11409
0,731,11,935,,11,1140,,,,11410
0,727,11,935,953,11,1140,1117,,,11406
0,732,11,940,,11,1155,,,,11411
0,734,11,945,,11,1095,,,,11413
0,1403,11,945,,11,1100,,,,11414
0,735,11,945,,11,1145,,,,11415
0,736,11,945,,11,1405,,,,11416
0,741,11,950,,11,1103,,,,11420
0,740,11,950,,11,1192,,,,11417
0,742,11,950,,11,1226,,,,11418
0,743,11,950,,11,1226,,,,11421
0,744,11,950,,11,1234,,,,11422
0,745,11,950,962,11,1234,1209,,,11419
0,746,11,950,,11,1297,,,,11423
0,747,11,950,,11,1439,,,,11424
0,748,11,951,,11,1081,,,,11425
0,749,11,955,,11,1045,,,,11426
0,750,11,955,,11,1130,,,,11428
0,752,11,955,,11,1213,,,,11430
0,753,11,955,,11,1213,,,,11431
0,754,11,955,972,11,1224,1202,,,11432
0,755,11,956,,11,1086,,,,11433
0,756,11,958,,11,1035,,,,11434
0,762,11,960,1128,11,15,151,,,11438
0,761,11,960,,11,1034,,,,11439
0,758,11,960,,11,1115,,,,11435
0,759,11,960,,11,1120,,,,11436
0,763,11,960,,11,1126,,,,11440
0,760,11,960,,11,1130,,,,11437
0,767,11,965,,11,1056,,,,11445
0,766,11,965,,11,1195,,,,11443
0,1149,11,965,,11,1195,,,,11446
0,769,11,966,,11,1433,,,,11447
0,771,11,970,,11,1117,,,,11449
0,772,11,970,,11,1117,,,,11450
0,770,11,970,,11,1144,,,,11448
0,757,11,975,,11,1085,,,,11456
0,1498,11,975,,11,1120,,,,11451
0,773,11,975,,11,1130,,,,11452
0,773,11,975,987,11,1130,1125,,,11452
0,1151,11,975,,11,1144,,,,11457
0,774,11,975,,11,1155,,,,11453
0,775,11,975,,11,1170,,,,11454
0,776,11,975,,11,1195,,,,11455
0,777,11,976,,11,1175,,,,11458
0,1499,11,977,,11,1010,,,,11459
0,778,11,979,,11,1189,,,,11460
0,780,11,980,,11,641,,,,11461
0,779,11,980,,11,1215,,,,11462
0,782,11,982,1024,11,50,66,,,11463
0,785,11,985,985,11,29,1433,,,11466
0,783,11,985,,11,1115,,,,11464
0,789,11,985,,11,1169,,,,11469
0,786,11,985,,11,1169,,,,11470
0,790,11,985,,11,1185,,,,11471
0,784,11,985,,11,1250,,,,11465
0,791,11,986,,11,1076,,,,11472
0,1457,11,988,,11,1104,,,,11475
0,796,11,990,,11,1079,,,,11480
0,794,11,990,,11,1130,,,,11476
0,795,11,990,,11,1200,,,,11477
0,798,11,990,,11,1205,,,,11478
0,799,11,995,,11,1030,,,,11481
0,800,11,995,,11,1145,,,,11484
0,801,11,995,,11,1206,,,,11483
0,803,11,999,,11,1062,,,,11487
0,1459,11,999,,11,1062,,,,11485
0,804,11,1000,,11,1100,,,,11488
0,807,11,1000,,11,1117,,,,11490
0,808,11,1000,,11,1117,,,,11491
0,805,11,1000,,11,1130,,,,11489
0,812,11,1005,,11,1080,,,,11494
0,813,11,1005,,11,1102,,,,11497
0,814,11,1005,,11,1135,,,,11498
0,815,11,1005,1010,11,1135,1123,,,11495
0,816,11,1005,,11,1177,,,,11496
0,1460,11,1006,,11,1090,,,,11499
0,821,11,1010,,11,1093,,,,11501
0,818,11,1010,,11,1119,,,,11504
0,819,11,1010,,11,1210,,,,11500
0,824,11,1010,,11,1210,,,,11505
0,825,11,1013,,11,1075,,,,11506
0,831,11,1015,,11,1100,,,,11512
0,829,11,1015,,11,1110,,,,11510
0,830,11,1015,,11,1129,,,,11511
0,826,11,1015,,11,1200,,,,11507
0,828,11,1015,,11,1230,,,,11509
0,839,11,1020,,11,1055,,,,11520
0,836,11,1020,,11,1100,,,,11517
0,838,11,1020,,11,1100,,,,11518
0,833,11,1020,,11,1145,,,,11514
0,834,11,1020,,11,1195,,,,11515
0,835,11,1020,,11,1235,,,,11516
0,820,11,1024,,11,1230,,,,11521
0,840,11,1025,,11,1055,,,,11522
0,1463,11,1025,,11,1068,,,,11523
0,841,11,1025,,11,1225,,,,11524
0,847,11,1025,,11,1285,,,,11525
0,843,11,1030,,11,1135,,,,11527
0,846,11,1030,,11,1204,,,,11529
0,844,11,1030,,11,1225,,,,11528
0,1153,11,1034,,11,1145,,,,11531
0,1155,11,1035,,11,1130,,,,11533
0,1500,11,1035,,11,1175,,,,11534
0,851,11,1040,,11,1170,,,,11536
0,853,11,1040,,11,1185,,,,11539
0,854,11,1040,,11,1215,,,,11538
0,852,11,1040,,11,1230,,,,11537
0,855,11,1042,,11,1398,,,,11540
0,856,11,1045,,11,1190,,,,11541
0,858,11,1045,,11,1213,,,,11543
0,860,11,1045,,11,1213,,,,11544
0,863,11,1049,,11,1228,,,,11547
0,864,11,1050,,11,1235,,,,11548
0,868,11,1054,,11,1220,,,,11552
0,869,11,1055,,11,1260,,,,11553
0,874,11,1060,,11,1195,,,,11557
0,1279,11,1060,,11,1250,,,,11558
0,875,11,1060,,11,1270,,,,11559
0,876,11,1060,,11,1299,,,,11560
0,877,11,1065,,11,1160,,,,11561
0,1365,11,1065,,11,1160,,,,11562
0,880,11,1065,,11,1196,,,,11566
0,878,11,1065,,11,1210,,,,11563
0,879,11,1065,,11,1270,,,,11564
0,1366,11,1065,,11,1316,,,,11567
0,870,11,1065,,11,1420,,,,11565
0,883,11,1066,,11,1282,,,,11568
0,884,11,1068,,11,1137,,,,11569
0,885,11,1070,,11,1240,,,,11570
0,1504,11,1070,,11,1330,,,,11571
0,886,11,1070,,11,1430,,,,11572
0,889,11,1075,,11,1223,,,,11574
0,894,11,1080,,11,1115,,,,11577
0,897,11,1080,,11,1173,,,,11583
0,898,11,1080,,11,1173,,,,11580
0,895,11,1080,,11,1175,,,,11578
0,900,11,1080,,11,1218,,,,11581
0,896,11,1080,,11,1270,,,,11579
0,899,11,1080,,11,1288,,,,11585
0,903,11,1085,,11,1165,,,,11589
0,906,11,1085,,11,1187,,,,11592
0,904,11,1085,,11,1245,,,,11590
0,908,11,1090,,11,1188,,,,11593
0,909,11,1090,,11,1188,,,,11594
0,910,11,1090,,11,1309,,,,11595
0,913,11,1095,,11,1255,,,,11598
0,914,11,1095,,11,1282,,,,11600
0,911,11,1095,,11,1285,,,,11596
0,915,11,1095,,11,1295,,,,11599
0,912,11,1095,,11,1300,,,,11597
0,922,11,1100,,11,1229,,,,11603
0,924,11,1105,,11,1125,,,,11607
0,927,11,1110,,11,5,,,,11611
0,928,11,1110,1178,11,1165,1221,,,11609
0,1157,11,1110,,11,1215,,,,11610
0,931,11,1112,,11,1213,,,,11614
0,932,11,1120,,11,1325,,,,11615
0,934,11,1125,,11,1260,,,,11617
0,935,11,1125,,11,1270,,,,11618
0,1506,11,1130,,11,1210,,,,11624
0,938,11,1130,,11,1280,,,,11621
0,939,11,1130,,11,1285,,,,11622
0,940,11,1130,1231,11,1336,1389,,,11625
0,941,11,1130,,11,1356,,,,11623
0,933,11,1133,,11,1214,,,,11626
0,942,11,1135,,11,1180,,,,11627
0,943,11,1135,,11,1255,,,,11628
0,945,11,1135,,11,1363,,,,11630
0,946,11,1135,,11,1363,,,,11631
0,1159,11,1145,,11,1345,,,,11641
0,962,11,1150,,11,1241,,,,11646
0,963,11,1150,,11,1241,,,,11647
0,959,11,1150,,11,1270,,,,11643
0,960,11,1150,,11,1350,,,,11644
